flight_id,project,launch_date,launch_time,file,count,sonde_id,operator,account,bad,sounding_name,channel,tail_num,actype,std_comm,comm,sonde_type,sonde_rev,sonde_built,sens,freq,batt,firm,shut,basep,baset,baseh1,baseh2,dynmp,dynmt,dynmh,pltype,pltime,plpres,pltemp,pldewp,plhumi,plws,plwd,pllat,pllon,plalt
20220127N1,ARR 2022,2022-01-27,20:39:54,D20220127_203954.1,1,204850524,RLA,,,1,1,N49RF,Gulfstream G-IV SP,Good Drop,,3,00,20210201T183914Z,RSS421 NEO-M8Q-0-10,400.70 MHz,5.8 v,2.10,32768 sec,0.0 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),20:39:54,171.2 mb,-56.3 C,-58.3 C,78.4 %,276.6 deg,34.0 m/s,-169.925600 deg,25.075800 deg,13334.2 m
20220127N1,ARR 2022,2022-01-27,20:47:55,D20220127_204755.2,2,204820126,RLA,,,2,2,N49RF,Gulfstream G-IV SP,,,3,A2,20210115T160859Z,RSS421 NEO-M8Q-0-10,401.70 MHz,5.7 v,2.10,32768 sec,0.4 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),20:47:55,171.3 mb,-55.4 C,-58.5 C,68.3 %,262.2 deg,34.2 m/s,-170.000000 deg,26.025700 deg,13314.5 m
20220127N1,ARR 2022,2022-01-27,20:55:57,D20220127_205557.3,3,205050289,RLA,,,3,3,N49RF,Gulfstream G-IV SP,Good Drop,,3,A2,20210201T175038Z,RSS421 NEO-M8Q-0-10,402.70 MHz,5.7 v,2.10,32768 sec,0.4 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),20:55:57,171.1 mb,-55.6 C,-58.0 C,75.2 %,277.6 deg,43.5 m/s,-170.000000 deg,27.011400 deg,13284.2 m
20220127N1,ARR 2022,2022-01-27,21:04:20,D20220127_210420.4,4,212730325,RLA,,,4,4,N49RF,Gulfstream G-IV SP,Good Drop,,3,A2,20210804T153041Z,RSS421 NEO-M8Q-0-10,403.70 MHz,5.7 v,2.11,32768 sec,-0.3 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),21:04:20,171.1 mb,-55.3 C,-58.1 C,70.9 %,274.9 deg,49.5 m/s,-170.000100 deg,28.012600 deg,13245.8 m
20220127N1,ARR 2022,2022-01-27,21:12:43,D20220127_211243.1,5,204350540,RLA,,,5,1,N49RF,Gulfstream G-IV SP,Good Drop,,3,A2,20210115T162229Z,RSS421 NEO-M8Q-0-10,404.70 MHz,5.6 v,2.10,32768 sec,0.4 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),21:12:42,171.2 mb,-54.7 C,-57.8 C,68.6 %,271.9 deg,52.8 m/s,-170.000000 deg,29.008100 deg,13206.7 m
20220127N1,ARR 2022,2022-01-27,21:21:02,D20220127_212102.2,6,203250862,RLA,,,6,2,N49RF,Gulfstream G-IV SP,Good Drop,,3,A2,20210128T180113Z,RSS421 NEO-M8Q-0-10,400.70 MHz,5.5 v,2.10,32768 sec,-0.7 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),21:21:01,171.1 mb,-53.1 C,-56.8 C,63.8 %,269.2 deg,57.3 m/s,-170.000000 deg,30.015300 deg,13156.7 m
20220127N1,ARR 2022,2022-01-27,21:29:04,D20220127_212904.3,7,204830070,RLA,,,7,3,N49RF,Gulfstream G-IV SP,Good Drop,,3,A2,20210118T155228Z,RSS421 NEO-M8Q-0-10,401.70 MHz,5.7 v,2.10,32768 sec,0.0 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),21:29:03,171.0 mb,-52.0 C,-56.1 C,60.9 %,263.0 deg,53.9 m/s,-170.000000 deg,31.010300 deg,13114.5 m
20220127N1,ARR 2022,2022-01-27,21:36:06,D20220127_213606.4,8,213320924,RLA,,,8,4,N49RF,Gulfstream G-IV SP,Good Drop,,3,A2,20211004T161927Z,RSS421 NEO-M8Q-0-10,402.70 MHz,5.7 v,2.11,32768 sec,0.0 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),21:36:05,163.5 mb,-52.1 C,-55.8 C,64.0 %,256.5 deg,43.4 m/s,-169.824200 deg,31.838800 deg,13375.9 m
20220127N1,ARR 2022,2022-01-27,21:42:15,D20220127_214215.1,9,213520370,RLA,,,9,1,N49RF,Gulfstream G-IV SP,Good Drop,,3,A2,20211001T144817Z,RSS421 NEO-M8Q-0-10,403.70 MHz,5.7 v,2.11,32768 sec,0.4 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),21:42:14,163.2 mb,-52.6 C,-55.2 C,73.2 %,251.1 deg,40.7 m/s,-168.986600 deg,31.391900 deg,13415.7 m
20220127N1,ARR 2022,2022-01-27,21:49:00,D20220127_214900.2,10,211821401,RLA,,,10,2,N49RF,Gulfstream G-IV SP,Good Drop,,3,A2,20210730T173213Z,RSS421 NEO-M8Q-0-10,404.70 MHz,5.7 v,2.11,32768 sec,0.0 mb,0.0 C,0.0 %,0.0 %,0.0 mb,0.0 C,0.0 %,IWGADTS Format (IWG1),21:48:59,163.3 mb,-54.0 C,-55.5 C,83.7 %,248.0 deg,42.5 m/s,-168.090800 deg,30.893500 deg,13451.8 m
