flight_id,project,launch_date,launch_time,file,count,sonde_id,operator,account,bad,sounding_name,channel,tail_num,actype,std_comm,comm,sonde_type,sonde_rev,sonde_built,sens,freq,batt,firm,shut,basep,baset,baseh1,baseh2,dynmp,dynmt,dynmh,pltype,pltime,plpres,pltemp,pldewp,plhumi,plws,plwd,pllat,pllon,plalt
20220905H1,AL-91,9/5/2022,9:34:03,D20220905_093403.1,1,221250042,BRD,NWS,,DROP1,1,N42RF,WP-3D Orion,Good Drop,D1 CH1 0934Z PASS1 IP,3,A2,20220706T171446Z,RSS421 NEO-M8Q-0-10,400.22 MHz,5.7 v,2.11,32768 sec,-0.6 mb,0.0 C,0.00%,0.00%,0.0 mb,0.0 C,0.00%,IWGADTS Format (IWG1),9:34:02,694.9 mb,11.0 C,8.9 C,87.10%,210.5 deg,15.1 m/s,-64.376700 deg,19.610300 deg,3209.8 m
20220905H1,AL-91,9/5/2022,9:47:45,D20220905_094745.2,2,211230775,BRD,NWS,,DROP2,2,N42RF,WP-3D Orion,Good Drop,D2 CH2 0947Z PASS1 MPI,3,A2,20210909T172800Z,RSS421 NEO-M8Q-0-10,401.20 MHz,5.9 v,2.11,32768 sec,-0.4 mb,0.0 C,0.00%,0.00%,0.0 mb,0.0 C,0.00%,IWGADTS Format (IWG1),9:47:44,694.8 mb,12.7 C,6.9 C,67.90%,240.6 deg,11.0 m/s,-65.159300 deg,20.174200 deg,3203.1 m
20220905H1,AL-91,9/5/2022,10:12:29,D20220905_101229.3,3,221250043,BRD,NWS,,DROP3,3,N42RF,WP-3D Orion,Good Drop,d3 CH3 1012Z PASS1 CP,3,A2,20220706T160657Z,RSS421 NEO-M8Q-0-10,402.20 MHz,5.8 v,2.11,32768 sec,-0.9 mb,0.0 C,0.00%,0.00%,0.0 mb,0.0 C,0.00%,IWGADTS Format (IWG1),10:12:28,694.8 mb,13.6 C,7.6 C,67.00%,54.3 deg,1.9 m/s,-65.169600 deg,21.583000 deg,3168.8 m
20220905H1,AL-91,9/5/2022,10:15:51,D20220905_101551.4,4,211330014,BRD,ONR,,DROP4,4,N42RF,WP-3D Orion,Good Drop,D4 CH4 1015Z PASS1 RMW OUTBOUND,3,A2,20210913T145538Z,RSS421 NEO-M8Q-0-10,403.20 MHz,5.9 v,2.11,32768 sec,-1.2 mb,0.0 C,0.00%,0.00%,0.0 mb,0.0 C,0.00%,IWGADTS Format (IWG1),10:15:50,694.7 mb,11.6 C,9.6 C,87.80%,84.4 deg,15.4 m/s,-65.266300 deg,21.775200 deg,3185.2 m
20220905H1,AL-91,9/5/2022,10:16:33,D20220905_101633.5,5,221220215,BRD,ONR,,DROP5,5,N42RF,WP-3D Orion,Good Drop,D5 CH5 1016Z RMW OUTBOUND,3,A2,20220713T150225Z,RSS421 NEO-M8Q-0-10,404.22 MHz,5.9 v,2.11,32768 sec,-0.8 mb,0.0 C,0.00%,0.00%,0.0 mb,0.0 C,0.00%,IWGADTS Format (IWG1),10:16:33,695.5 mb,10.9 C,9.4 C,90.30%,60.9 deg,13.8 m/s,-65.279700 deg,21.824300 deg,3174.4 m
20220905H1,AL-91,9/5/2022,10:17:05,D20220905_101705.6,6,221240280,BRD,ONR,,DROP6,6,N42RF,WP-3D Orion,Good Drop,D6 CH6 1017Z RMW OUTBOUND,3,A2,20220706T154454Z,RSS421 NEO-M8Q-0-10,405.22 MHz,5.7 v,2.11,32768 sec,-0.8 mb,0.0 C,0.00%,0.00%,0.0 mb,0.0 C,0.00%,IWGADTS Format (IWG1),10:17:04,693.0 mb,10.7 C,9.1 C,89.70%,77.0 deg,15.8 m/s,-65.289300 deg,21.857800 deg,3206.7 m
20220905H1,AL-91,9/5/2022,10:26:36,D20220905_102636.3,7,221220225,BRD,NWS,,DROP7,3,N42RF,WP-3D Orion,Good Drop,D7 CH3 1026Z P1 MPI/EP COMBO,3,A2,20220713T175228Z,RSS421 NEO-M8Q-0-10,402.24 MHz,5.7 v,2.11,32768 sec,-0.5 mb,0.0 C,0.00%,0.00%,0.0 mb,0.0 C,0.00%,IWGADTS Format (IWG1),10:26:35,695.0 mb,10.8 C,6.1 C,72.90%,87.0 deg,12.3 m/s,-65.474900 deg,22.497200 deg,3202.1 m
20220905H1,AL-91,9/5/2022,10:42:38,D20220905_104238.8,8,221250019,BRD,NWS,,DROP8,8,N42RF,WP-3D Orion,Good Drop,D8 CH8 1042Z PASS2 IP/MPI,3,A2,20220712T184224Z,RSS421 NEO-M8Q-0-10,400.38 MHz,5.7 v,2.11,32768 sec,-0.4 mb,0.0 C,0.00%,0.00%,0.0 mb,0.0 C,0.00%,IWGADTS Format (IWG1),10:42:38,695.4 mb,10.7 C,7.8 C,82.20%,27.2 deg,10.2 m/s,-66.079000 deg,21.697800 deg,3189.5 m
20220905H1,AL-91,9/5/2022,10:44:22,D20220905_104422.3,9,211230711,BRD,ONR,B,DROP9,3,N42RF,WP-3D Orion,Telemetry fail,D8 CH8 1042Z P2 IP MPI Data fails soon after launch,3,A2,20220713T164205Z,RSS421 NEO-M8Q-0-10,402.26 MHz,5.7 v,2.11,32768 sec,-0.2 mb,0.0 C,0.00%,0.00%,0.0 mb,0.0 C,0.00%,IWGADTS Format (IWG1),0:00:00,9999.0 mb,99.0 C,99.0 C,999.00%,999.0 deg,999.0 m/s,999.000000 deg,99.000000 deg,9999.0 m
20220905H1,AL-91,9/5/2022,10:51:39,D20220905_105139.1,10,211220391,BRD,ONR,,DROP10,1,N42RF,WP-3D Orion,Good Drop,D9 CH1 1051Z PASS2 RMW,3,A2,20210913T131414Z,RSS421 NEO-M8Q-0-10,401.38 MHz,5.9 v,2.11,32768 sec,-1.1 mb,0.0 C,0.00%,0.00%,0.0 mb,0.0 C,0.00%,IWGADTS Format (IWG1),10:51:38,695.9 mb,12.4 C,11.6 C,94.70%,5.3 deg,18.4 m/s,-65.433500 deg,21.575700 deg,3156.6 m
